anon_id,user_type,gender,age,education_level
28155,paid,male,51,bachelors degree
28156,paid,male,67,some college
28157,paid,unknown,52,associates degree
28158,free,female,72,bachelors degree
28159,free,unknown,84,other/unspecified
28160,free,female,56,some college
28161,free,male,58,some college
28162,paid,female,55,some college
28163,free,female,57,bachelors degree
28164,free,female,53,some college
28165,free,male,33,bachelors degree
28166,paid,female,72,some college
28167,free,male,45,some college
28168,paid,female,76,some high school
28169,paid,male,66,professional degree
28170,paid,female,65,masters degree
28171,free,male,43,some high school
28172,paid,male,64,high school
28173,free,male,86,associates degree
28174,paid,male,69,masters degree
28175,paid,female,70,professional degree
28176,free,female,88,bachelors degree
28177,paid,female,63,bachelors degree
28178,paid,female,59,associates degree
28179,paid,female,64,some college
28180,paid,female,34,bachelors degree
28181,free,male,47,masters degree
28182,paid,female,64,bachelors degree
28183,free,female,51,other/unspecified
28184,paid,female,67,bachelors degree
28185,free,male,61,bachelors degree
28186,free,male,62,bachelors degree
28187,free,male,68,phd
28188,paid,female,56,masters degree
28189,free,female,58,professional degree
28190,free,male,48,high school
28191,free,female,79,phd
28192,free,female,77,some college
28193,free,male,68,bachelors degree
28194,paid,male,65,bachelors degree
28195,free,male,50,bachelors degree
28196,free,female,59,some college
28197,paid,male,78,phd
28198,paid,male,75,phd
28199,free,female,56,professional degree
28200,paid,female,65,some college
28201,free,male,77,some college
28202,paid,female,59,some college
28203,free,male,82,high school
28204,paid,unknown,56,some college
28205,paid,female,37,some college
28206,free,female,63,bachelors degree
28207,free,male,55,bachelors degree
28208,paid,female,48,professional degree
28209,free,female,67,other/unspecified
28210,paid,female,70,masters degree
28211,free,female,74,masters degree
28212,paid,male,73,bachelors degree
28213,free,male,67,masters degree
28214,free,male,63,bachelors degree
28215,free,female,82,bachelors degree
28216,free,female,66,high school
28217,free,male,74,some high school
28218,free,female,68,masters degree
28219,paid,female,36,masters degree
28220,free,male,55,high school
28221,paid,female,82,some college
28222,free,male,60,other/unspecified
28223,paid,male,59,bachelors degree
28224,paid,female,76,associates degree
28225,paid,male,26,bachelors degree
28226,free,male,66,phd
28227,paid,female,71,some college
28228,paid,unknown,76,masters degree
28229,paid,male,71,bachelors degree
28230,free,female,60,bachelors degree
28231,paid,female,76,masters degree
28232,free,female,51,bachelors degree
28233,free,female,28,bachelors degree
28234,free,female,66,some college
28235,paid,male,61,masters degree
28236,paid,male,52,masters degree
28237,free,female,88,masters degree
28238,free,female,45,masters degree
28239,free,female,61,masters degree
28240,free,female,79,some college
28241,free,male,54,bachelors degree
28242,paid,female,49,bachelors degree
28243,free,female,76,some college
28244,free,male,67,bachelors degree
28245,paid,female,58,some college
28246,paid,male,58,associates degree
28247,paid,male,80,other/unspecified
28248,paid,male,62,bachelors degree
28249,free,male,30,phd
28250,paid,female,67,bachelors degree
28251,free,female,40,masters degree
28252,free,female,39,high school
28253,paid,male,50,some college
28254,free,male,78,professional degree
28255,paid,unknown,85,other/unspecified
28256,free,female,69,masters degree
28257,paid,female,67,bachelors degree
28258,paid,male,60,masters degree
28259,free,female,59,other/unspecified
28260,free,male,74,other/unspecified
28261,paid,male,57,phd
28262,paid,male,58,high school
28263,free,male,72,bachelors degree
28264,paid,male,62,masters degree
28265,free,unknown,64,other/unspecified
28266,paid,male,61,some high school
28267,paid,female,49,bachelors degree
28268,paid,female,56,masters degree
28269,paid,female,78,some college
28270,paid,male,74,masters degree
28271,paid,female,57,high school
28272,paid,male,52,some college
28273,free,female,63,some college
28274,free,male,73,some college
28275,paid,female,58,bachelors degree
28276,paid,female,73,some college
28277,paid,female,57,some college
28278,free,female,68,high school
28279,free,male,59,bachelors degree
28280,paid,female,59,some college
28281,free,female,58,bachelors degree
28282,paid,female,72,bachelors degree
28283,free,female,31,bachelors degree
28284,free,unknown,65,some college
28285,paid,female,51,masters degree
28286,paid,male,79,some college
28287,free,female,78,some college
28288,paid,male,65,some college
28289,paid,male,36,bachelors degree
28290,free,female,51,some college
28291,paid,female,67,high school
28292,free,female,78,high school
28293,paid,male,74,phd
28294,paid,male,72,bachelors degree
28295,paid,female,38,associates degree
28296,free,female,45,associates degree
28297,free,male,18,high school
28298,free,male,46,bachelors degree
28299,free,female,64,bachelors degree
28300,paid,female,50,bachelors degree
28301,free,female,57,masters degree
28302,paid,male,23,high school
28303,paid,female,63,masters degree
28304,free,male,65,some college
28305,paid,female,57,masters degree
28306,free,female,83,masters degree
28307,paid,male,46,some college
28308,paid,female,65,some college
28309,free,male,30,some college
28310,paid,female,59,bachelors degree
28311,free,female,72,professional degree
28312,free,male,68,phd
28313,paid,male,61,masters degree
28314,paid,female,56,some college
28315,paid,female,59,other/unspecified
28316,free,male,68,some college
28317,free,female,26,bachelors degree
28318,paid,female,68,masters degree
28319,paid,female,66,phd
28320,free,female,62,bachelors degree
28321,free,female,75,high school
28322,free,unknown,75,other/unspecified
28323,paid,female,51,bachelors degree
28324,paid,female,45,some college
28325,paid,female,45,masters degree
28326,paid,female,88,bachelors degree
28327,free,female,36,masters degree
28328,paid,unknown,50,bachelors degree
28329,free,female,68,bachelors degree
28330,paid,female,61,bachelors degree
28331,paid,male,59,masters degree
28332,free,female,67,bachelors degree
28333,paid,male,47,bachelors degree
28334,paid,male,72,high school
28335,free,female,57,some college
28336,free,female,58,some high school
28337,free,female,61,bachelors degree
28338,paid,female,67,masters degree
28339,paid,female,55,high school
28340,paid,male,42,high school
28341,free,male,77,phd
28342,free,male,73,bachelors degree
28343,paid,female,60,bachelors degree
28344,free,female,62,some college
28345,free,male,68,bachelors degree
28346,free,male,52,professional degree
28347,paid,male,72,masters degree
28348,free,female,53,high school
28349,paid,male,71,some college
28350,paid,female,68,bachelors degree
28351,free,male,31,associates degree
28352,paid,male,77,masters degree
28353,free,female,66,professional degree
28354,paid,male,36,some high school
28355,free,female,44,bachelors degree
28356,free,female,57,bachelors degree
28357,free,male,65,masters degree
28358,paid,female,68,some high school
28359,paid,female,34,phd
28360,paid,female,66,associates degree
28361,free,female,80,some college
28362,free,female,64,bachelors degree
28363,paid,male,59,professional degree
28364,paid,male,65,masters degree
28365,paid,male,80,bachelors degree
28366,free,male,70,associates degree
28367,free,female,56,associates degree
28368,paid,female,62,masters degree
28369,paid,male,73,masters degree
28370,paid,male,60,professional degree
28371,paid,female,66,masters degree
28372,paid,unknown,65,other/unspecified
28373,paid,male,42,some college
28374,free,male,80,some college
28375,free,male,65,some college
28376,free,male,74,associates degree
28377,paid,male,53,bachelors degree
28378,free,male,53,bachelors degree
28379,free,female,62,some college
28380,paid,male,60,bachelors degree
28381,free,male,43,bachelors degree
28382,free,female,80,bachelors degree
28383,free,female,72,some college
28384,paid,male,62,some college
28385,free,male,58,high school
28386,paid,unknown,81,other/unspecified
28387,paid,unknown,69,other/unspecified
28388,paid,female,47,professional degree
28389,paid,male,54,masters degree
28390,paid,male,52,bachelors degree
28391,paid,male,80,masters degree
28392,paid,female,76,phd
28393,free,female,41,bachelors degree
28394,paid,male,73,bachelors degree
28395,free,female,34,high school
28396,paid,male,56,professional degree
28397,paid,male,58,some college
28398,paid,female,33,bachelors degree
28399,paid,male,76,masters degree
28400,free,male,56,high school
28401,free,female,77,high school
28402,paid,unknown,62,bachelors degree
28403,paid,male,65,masters degree
28404,paid,male,72,masters degree
28405,free,female,67,masters degree
28406,free,male,24,some high school
28407,free,unknown,67,other/unspecified
28408,free,female,41,some college
28409,free,male,62,bachelors degree
28410,free,female,52,some college
28411,free,unknown,72,associates degree
28412,paid,male,71,high school
28413,paid,female,69,bachelors degree
28414,paid,male,73,some college
28415,paid,female,53,associates degree
28416,paid,female,71,phd
28417,paid,male,57,other/unspecified
28418,paid,male,73,some college
28419,free,male,70,professional degree
28420,paid,male,58,other/unspecified
28421,paid,male,23,some college
28422,paid,male,60,some college
28423,free,female,61,high school
28424,paid,male,78,masters degree
28425,free,female,73,masters degree
28426,paid,male,68,high school
28427,paid,female,59,bachelors degree
28428,paid,male,56,some college
28429,paid,male,74,high school
28430,free,female,67,masters degree
28431,free,male,64,professional degree
28432,free,male,74,bachelors degree
28433,paid,female,59,high school
28434,free,female,51,bachelors degree
28435,paid,male,37,bachelors degree
28436,free,unknown,87,other/unspecified
28437,paid,female,68,bachelors degree
28438,paid,male,70,bachelors degree
28439,paid,female,72,bachelors degree
28440,free,male,39,masters degree
28441,paid,unknown,57,bachelors degree
28442,paid,female,58,bachelors degree
28443,paid,male,77,some college
